UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
0.17791779177917794,M16639,M,0.35869565217391397,0.308641975308646,0.18626309662398144,0.5521978021978021,0.16996047430830039,0.0,0.0,0.0,0.0,0.0,0.0
0.17801780178017804,L48960,L,0.3478260869565162,0.308641975308646,0.2485448195576252,0.3914835164835165,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0
0.17811781178117814,L48961,L,0.3478260869565162,0.2962962962963047,0.2875436554132713,0.34065934065934067,0.18972332015810275,0.0,0.0,0.0,0.0,0.0,0.0
0.1782178217821782,L48962,L,0.3369565217391255,0.2839506172839492,0.23457508731082655,0.4615384615384615,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0
0.1783178317831783,H31197,H,0.3260869565217348,0.2839506172839492,0.22409778812572767,0.510989010989011,0.20553359683794464,0.0,0.0,0.0,0.0,0.0,0.0
0.1784178417841784,L48964,L,0.3260869565217348,0.2839506172839492,1.0,0.0,0.225296442687747,1.0,0.0,0.0,1.0,0.0,0.0
0.1785178517851785,L48965,L,0.3152173913043441,0.2839506172839492,0.21536670547147851,0.47252747252747257,0.23320158102766797,0.0,0.0,0.0,0.0,0.0,0.0
0.1786178617861786,L48966,L,0.3369565217391255,0.308641975308646,0.2619324796274739,0.4010989010989011,0.24110671936758893,0.0,0.0,0.0,0.0,0.0,0.0
0.1787178717871787,L48967,L,0.3369565217391255,0.308641975308646,0.11408614668218864,0.5782967032967032,0.24901185770750986,0.0,0.0,0.0,0.0,0.0,0.0
0.1788178817881788,L48968,L,0.3260869565217348,0.2839506172839492,0.15948777648428414,0.5975274725274724,0.2569169960474308,0.0,0.0,0.0,0.0,0.0,0.0
0.1789178917891789,L48969,L,0.3152173913043441,0.2716049382716008,0.08440046565774162,0.8722527472527472,0.26482213438735175,1.0,0.0,0.0,1.0,0.0,0.0
0.179017901790179,L48970,L,0.3152173913043441,0.2716049382716008,0.39522700814901046,0.271978021978022,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
0.1791179117911791,L48971,L,0.30434782608695343,0.2592592592592595,0.2072176949941793,0.5082417582417581,0.28063241106719367,0.0,0.0,0.0,0.0,0.0,0.0
0.1792179217921792,M16652,M,0.30434782608695343,0.24691358024691112,0.16123399301513397,0.6071428571428571,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0
0.1793179317931793,L48973,L,0.30434782608695343,0.2592592592592595,0.3451688009313155,0.33516483516483514,0.30039525691699603,0.0,0.0,0.0,0.0,0.0,0.0
0.17941794179417941,M16654,M,0.30434782608695343,0.2592592592592595,0.20139697322467986,0.5453296703296703,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0
0.17951795179517951,M16655,M,0.30434782608695343,0.24691358024691112,0.19208381839348088,0.4739010989010988,0.3201581027667984,0.0,0.0,0.0,0.0,0.0,0.0
0.17961796179617961,H31210,H,0.30434782608695343,0.23456790123456983,0.2176949941792783,0.4574175824175824,0.3320158102766798,0.0,0.0,0.0,0.0,0.0,0.0
0.17971797179717972,M16657,M,0.29347826086956275,0.23456790123456983,0.1979045401629802,0.5219780219780219,0.3517786561264822,0.0,0.0,0.0,0.0,0.0,0.0
0.17981798179817982,M16658,M,0.29347826086956275,0.22222222222222143,0.15308498253783476,0.6744505494505494,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
0.17991799179917992,M16659,M,0.29347826086956275,0.22222222222222143,0.15075669383003498,0.5673076923076923,0.37549407114624506,0.0,0.0,0.0,0.0,0.0,0.0
0.18001800180018002,M16660,M,0.29347826086956275,0.22222222222222143,0.2072176949941793,0.4464285714285714,0.38735177865612647,0.0,0.0,0.0,0.0,0.0,0.0
0.18011801180118012,M16661,M,0.29347826086956275,0.22222222222222143,0.15075669383003498,0.5467032967032966,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0
0.18021802180218022,H31216,H,0.30434782608695343,0.23456790123456983,0.190919674039581,0.5535714285714285,0.4110671936758893,0.0,0.0,0.0,0.0,0.0,0.0
0.18031803180318032,L48983,L,0.30434782608695343,0.24691358024691112,0.1280558789289873,0.5013736263736263,0.43083003952569165,0.0,0.0,0.0,0.0,0.0,0.0
0.18041804180418042,L48984,L,0.30434782608695343,0.24691358024691112,0.19033760186263105,0.6085164835164835,0.4387351778656126,0.0,0.0,0.0,0.0,0.0,0.0
0.18051805180518052,H31219,H,0.30434782608695343,0.24691358024691112,0.12107101280558796,0.7197802197802198,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0
0.18061806180618062,H31220,H,0.29347826086956275,0.23456790123456983,0.2473806752037253,0.39010989010989017,0.46640316205533594,0.0,0.0,0.0,0.0,0.0,0.0
0.18071807180718072,L48987,L,0.29347826086956275,0.23456790123456983,0.28288707799767177,0.3447802197802198,0.4861660079051383,0.0,0.0,0.0,0.0,0.0,0.0
0.18081808180818082,L48988,L,0.30434782608695343,0.24691358024691112,0.8143189755529686,0.12362637362637365,0.49407114624505927,1.0,0.0,0.0,1.0,0.0,0.0
0.18091809180918092,L48989,L,0.30434782608695343,0.24691358024691112,0.3486612339930152,0.3186813186813187,0.5019762845849802,0.0,0.0,0.0,0.0,0.0,0.0
0.18101810181018102,L48990,L,0.30434782608695343,0.23456790123456983,0.11408614668218864,0.6868131868131867,0.5098814229249011,0.0,0.0,0.0,0.0,0.0,0.0
0.18111811181118112,M16671,M,0.30434782608695343,0.2592592592592595,0.23341094295692666,0.37637362637362637,0.5177865612648221,0.0,0.0,0.0,0.0,0.0,0.0
0.18121812181218122,L48992,L,0.3152173913043441,0.2592592592592595,0.17927823050058211,0.4532967032967033,0.5296442687747035,0.0,0.0,0.0,0.0,0.0,0.0
0.18131813181318132,L48993,L,0.30434782608695343,0.24691358024691112,0.18102444703143195,0.5659340659340659,0.5375494071146245,0.0,0.0,0.0,0.0,0.0,0.0
0.18141814181418142,L48994,L,0.30434782608695343,0.24691358024691112,0.280558789289872,0.41620879120879123,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
0.18151815181518152,M16675,M,0.30434782608695343,0.23456790123456983,0.23108265424912688,0.4464285714285714,0.5533596837944663,0.0,0.0,0.0,0.0,0.0,0.0
0.18161816181618162,L48996,L,0.30434782608695343,0.23456790123456983,0.16996507566938301,0.5865384615384615,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0
0.18171817181718172,L48997,L,0.30434782608695343,0.24691358024691112,0.2887077997671712,0.326923076923077,0.5731225296442687,0.0,0.0,0.0,0.0,0.0,0.0
0.18181818181818182,M16678,M,0.30434782608695343,0.24691358024691112,0.15541327124563453,0.5096153846153846,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0
0.18191819181918192,M16679,M,0.30434782608695343,0.23456790123456983,0.5227008149010478,0.21153846153846156,0.592885375494071,0.0,0.0,0.0,0.0,0.0,0.0
0.18201820182018202,L49000,L,0.30434782608695343,0.22222222222222143,0.18917345750873116,0.548076923076923,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0
0.18211821182118212,L49001,L,0.30434782608695343,0.23456790123456983,0.1082654249126892,0.5425824175824175,0.6126482213438734,0.0,0.0,0.0,0.0,0.0,0.0
0.18221822182218222,L49002,L,0.30434782608695343,0.23456790123456983,0.18626309662398144,0.489010989010989,0.6205533596837944,0.0,0.0,0.0,0.0,0.0,0.0
0.18231823182318233,L49003,L,0.30434782608695343,0.24691358024691112,0.1431897555296857,0.6167582417582418,0.6284584980237153,0.0,0.0,0.0,0.0,0.0,0.0
0.18241824182418243,L49004,L,0.30434782608695343,0.22222222222222143,0.12980209545983712,0.7362637362637362,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
0.18251825182518253,M16685,M,0.29347826086956275,0.22222222222222143,0.3585564610011641,0.3296703296703297,0.6442687747035573,0.0,0.0,0.0,0.0,0.0,0.0
0.18261826182618263,H31240,H,0.2717391304347814,0.19753086419753174,0.20256111757857975,0.4986263736263737,0.6561264822134387,0.0,0.0,0.0,0.0,0.0,0.0
0.18271827182718273,M16687,M,0.28260869565216495,0.19753086419753174,0.14668218859138538,0.6043956043956044,0.6758893280632411,0.0,0.0,0.0,0.0,0.0,0.0
0.18281828182818283,L49008,L,0.2717391304347814,0.18518518518518334,0.10651920838183937,0.721153846153846,0.6877470355731224,0.0,0.0,0.0,0.0,0.0,0.0
0.18291829182918293,L49009,L,0.2717391304347814,0.18518518518518334,0.4144353899883585,0.26373626373626374,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
0.18301830183018303,L49010,L,0.2717391304347814,0.19753086419753174,0.4022118742724098,0.2774725274725275,0.7035573122529644,0.0,0.0,0.0,0.0,0.0,0.0
0.18311831183118313,M16691,M,0.2717391304347814,0.19753086419753174,0.0855646100116415,0.6895604395604396,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,0.0
0.18321832183218323,M16692,M,0.2717391304347814,0.20987654320987303,0.09429569266589066,0.657967032967033,0.7233201581027667,0.0,0.0,0.0,0.0,0.0,0.0
0.18331833183318333,L49013,L,0.2717391304347814,0.19753086419753174,0.09254947613504083,0.7857142857142857,0.7351778656126482,1.0,0.0,0.0,0.0,1.0,0.0
0.18341834183418343,L49014,L,0.2717391304347814,0.18518518518518334,0.19208381839348088,0.4711538461538462,0.7430830039525691,0.0,0.0,0.0,0.0,0.0,0.0
0.18351835183518353,H31249,H,0.2717391304347814,0.19753086419753174,0.22526193247962756,0.43956043956043955,0.7509881422924901,0.0,0.0,0.0,0.0,0.0,0.0
0.18361836183618363,L49016,L,0.2608695652173836,0.18518518518518334,0.20372526193247964,0.43956043956043955,0.7707509881422925,0.0,0.0,0.0,0.0,0.0,0.0
0.18371837183718373,L49017,L,0.2608695652173836,0.18518518518518334,0.13038416763678706,0.5384615384615384,0.7786561264822134,0.0,0.0,0.0,0.0,0.0,0.0
0.18381838183818383,M16698,M,0.2717391304347814,0.18518518518518334,0.16763678696158324,0.49175824175824184,0.7865612648221343,0.0,0.0,0.0,0.0,0.0,0.0
0.18391839183918393,L49019,L,0.2608695652173836,0.17283950617284205,0.3183934807916182,0.3626373626373626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18401840184018403,M16700,M,0.2608695652173836,0.18518518518518334,0.13795110593713622,0.548076923076923,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.0
0.18411841184118413,L49021,L,0.2608695652173836,0.18518518518518334,0.291036088474971,0.467032967032967,0.01976284584980237,0.0,0.0,0.0,0.0,0.0,0.0
0.18421842184218423,H31256,H,0.2608695652173836,0.17283950617284205,0.39988358556461,0.2568681318681319,0.02766798418972332,0.0,0.0,0.0,0.0,0.0,0.0
0.18431843184318433,L49023,L,0.25,0.17283950617284205,0.190919674039581,0.48626373626373637,0.04743083003952569,0.0,0.0,0.0,0.0,0.0,0.0
0.18441844184418443,M16704,M,0.25,0.17283950617284205,0.1763678696158324,0.5645604395604394,0.05533596837944664,0.0,0.0,0.0,0.0,0.0,0.0
0.18451845184518453,L49025,L,0.2608695652173836,0.18518518518518334,0.16065192083818403,0.4972527472527473,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.0
0.18461846184618463,H31260,H,0.2608695652173836,0.19753086419753174,0.20139697322467986,0.47802197802197804,0.07509881422924901,0.0,0.0,0.0,0.0,0.0,0.0
0.18471847184718473,L49027,L,0.2717391304347814,0.19753086419753174,0.14202561117578583,0.6442307692307693,0.09486166007905138,0.0,0.0,0.0,0.0,0.0,0.0
0.18481848184818483,H31262,H,0.2608695652173836,0.18518518518518334,0.15192083818393487,0.5535714285714285,0.10276679841897232,0.0,0.0,0.0,0.0,0.0,0.0
0.18491849184918493,L49029,L,0.2608695652173836,0.18518518518518334,0.291036088474971,0.396978021978022,0.12252964426877469,0.0,0.0,0.0,0.0,0.0,0.0
0.18501850185018504,M16710,M,0.2608695652173836,0.18518518518518334,0.11874272409778819,0.673076923076923,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0
0.18511851185118514,M16711,M,0.2608695652173836,0.19753086419753174,0.11466821885913858,0.6236263736263736,0.14229249011857706,0.0,0.0,0.0,0.0,0.0,0.0
0.18521852185218524,M16712,M,0.25,0.17283950617284205,0.2083818393480792,0.4848901098901099,0.1541501976284585,0.0,0.0,0.0,0.0,0.0,0.0
0.18531853185318534,L49033,L,0.25,0.18518518518518334,0.18509895227008155,0.5054945054945055,0.1660079051383399,0.0,0.0,0.0,0.0,0.0,0.0
0.18541854185418544,M16714,M,0.25,0.18518518518518334,0.17578579743888245,0.532967032967033,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0
0.18551855185518554,H31269,H,0.2608695652173836,0.19753086419753174,0.04714784633294533,0.8104395604395603,0.18577075098814227,0.0,0.0,0.0,0.0,0.0,0.0
0.18561856185618564,M16716,M,0.2717391304347814,0.20987654320987303,0.33993015133876614,0.30631868131868134,0.20553359683794464,0.0,0.0,0.0,0.0,0.0,0.0
0.18571857185718574,L49037,L,0.2608695652173836,0.20987654320987303,0.2764842840512224,0.4491758241758242,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
0.1858185818581858,M16718,M,0.2717391304347814,0.20987654320987303,0.18626309662398144,0.4436813186813187,0.225296442687747,0.0,0.0,0.0,0.0,0.0,0.0
0.1859185918591859,L49039,L,0.2717391304347814,0.20987654320987303,0.10884749708963914,0.5769230769230769,0.23715415019762845,0.0,0.0,0.0,0.0,0.0,0.0
0.186018601860186,L49040,L,0.2717391304347814,0.23456790123456983,0.2555296856810245,0.36401098901098905,0.24505928853754938,0.0,0.0,0.0,0.0,0.0,0.0
0.1861186118611861,M16721,M,0.28260869565216495,0.23456790123456983,0.2566938300349244,0.36401098901098905,0.25296442687747034,0.0,0.0,0.0,0.0,0.0,0.0
0.1862186218621862,L49042,L,0.28260869565216495,0.24691358024691112,0.2031431897555297,0.5576923076923076,0.26482213438735175,0.0,0.0,0.0,0.0,0.0,0.0
0.1863186318631863,M16723,M,0.28260869565216495,0.24691358024691112,0.2031431897555297,0.49038461538461536,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
0.1864186418641864,L49044,L,0.28260869565216495,0.24691358024691112,0.22002328288707806,0.46428571428571436,0.2845849802371541,0.0,0.0,0.0,0.0,0.0,0.0
0.1865186518651865,L49045,L,0.28260869565216495,0.24691358024691112,0.23224679860302677,0.4244505494505495,0.2924901185770751,0.0,0.0,0.0,0.0,0.0,0.0
0.1866186618661866,M16726,M,0.30434782608695343,0.2716049382716008,0.2875436554132713,0.3447802197802198,0.30039525691699603,0.0,0.0,0.0,0.0,0.0,0.0
0.18671867186718671,L49047,L,0.30434782608695343,0.2716049382716008,0.19441210710128065,0.5219780219780219,0.31225296442687744,0.0,0.0,0.0,0.0,0.0,0.0
0.18681868186818681,L49048,L,0.3260869565217348,0.2839506172839492,0.11233993015133881,0.7293956043956044,0.3201581027667984,0.0,0.0,0.0,0.0,0.0,0.0
0.18691869186918691,M16729,M,0.3260869565217348,0.2962962962963047,0.2689173457508731,0.396978021978022,0.32806324110671936,0.0,0.0,0.0,0.0,0.0,0.0
0.18701870187018702,L49050,L,0.3260869565217348,0.2839506172839492,0.18509895227008155,0.5288461538461537,0.33992094861660077,0.0,0.0,0.0,0.0,0.0,0.0
0.18711871187118712,L49051,L,0.3260869565217348,0.2962962962963047,0.39115250291036097,0.24313186813186816,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0
0.18721872187218722,L49052,L,0.3260869565217348,0.2962962962963047,0.09196740395809089,0.7499999999999999,0.3557312252964427,0.0,0.0,0.0,0.0,0.0,0.0
0.18731873187318732,L49053,L,0.3369565217391255,0.2962962962963047,0.11583236321303847,0.7417582417582417,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
0.18741874187418742,L49054,L,0.3369565217391255,0.2962962962963047,0.250291036088475,0.396978021978022,0.37154150197628455,0.0,0.0,0.0,0.0,0.0,0.0
0.18751875187518752,L49055,L,0.3260869565217348,0.2839506172839492,0.1135040745052387,0.635989010989011,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0
0.18761876187618762,L49056,L,0.3260869565217348,0.2839506172839492,0.043073341094295725,0.7994505494505494,0.38735177865612647,0.0,0.0,0.0,0.0,0.0,0.0
0.18771877187718772,M16737,M,0.3152173913043441,0.2592592592592595,0.23166472642607683,0.41208791208791207,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0
0.18781878187818782,M16738,M,0.30434782608695343,0.24691358024691112,0.14901047729918515,0.603021978021978,0.40711462450592883,0.0,0.0,0.0,0.0,0.0,0.0
0.18791879187918792,M16739,M,0.3152173913043441,0.24691358024691112,0.25611175785797446,0.41208791208791207,0.41897233201581024,0.0,0.0,0.0,0.0,0.0,0.0
0.18801880188018802,L49060,L,0.30434782608695343,0.24691358024691112,0.3125727590221188,0.34752747252747257,0.43083003952569165,0.0,0.0,0.0,0.0,0.0,0.0
0.18811881188118812,L49061,L,0.29347826086956275,0.23456790123456983,0.22118742724097795,0.5769230769230769,0.4387351778656126,0.0,0.0,0.0,0.0,0.0,0.0
0.18821882188218822,M16742,M,0.29347826086956275,0.23456790123456983,0.24039580908032598,0.5439560439560439,0.44664031620553357,0.0,0.0,0.0,0.0,0.0,0.0
0.18831883188318832,M16743,M,0.29347826086956275,0.23456790123456983,0.17694994179278234,0.5892857142857143,0.458498023715415,0.0,0.0,0.0,0.0,0.0,0.0
0.18841884188418842,M16744,M,0.29347826086956275,0.23456790123456983,0.36321303841676367,0.30494505494505497,0.4703557312252964,0.0,0.0,0.0,0.0,0.0,0.0
0.18851885188518852,L49065,L,0.29347826086956275,0.23456790123456983,0.29976717112922,0.3983516483516483,0.48221343873517786,0.0,0.0,0.0,0.0,0.0,0.0
0.18861886188618862,L49066,L,0.28260869565216495,0.23456790123456983,0.1949941792782306,0.5068681318681318,0.49011857707509876,0.0,0.0,0.0,0.0,0.0,0.0
0.18871887188718872,M16747,M,0.28260869565216495,0.22222222222222143,0.27590221187427244,0.39285714285714285,0.4980237154150197,0.0,0.0,0.0,0.0,0.0,0.0
0.18881888188818882,M16748,M,0.2717391304347814,0.20987654320987303,0.42724097788125726,0.2815934065934066,0.5098814229249011,0.0,0.0,0.0,0.0,0.0,0.0
0.18891889188918892,H31303,H,0.2608695652173836,0.20987654320987303,0.1536670547147847,0.5,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
0.18901890189018902,L49070,L,0.2717391304347814,0.20987654320987303,0.20023282887077998,0.5082417582417581,0.541501976284585,0.0,0.0,0.0,0.0,0.0,0.0
0.18911891189118912,L49071,L,0.2608695652173836,0.20987654320987303,0.34691501746216524,0.34615384615384615,0.5494071146245059,0.0,0.0,0.0,0.0,0.0,0.0
0.18921892189218922,M16752,M,0.2717391304347814,0.20987654320987303,0.15715948777648436,0.5467032967032966,0.5573122529644269,0.0,0.0,0.0,0.0,0.0,0.0
0.18931893189318932,L49073,L,0.2717391304347814,0.22222222222222143,0.26949941792782306,0.3585164835164835,0.5691699604743082,0.0,0.0,0.0,0.0,0.0,0.0
0.18941894189418942,H31308,H,0.28260869565216495,0.22222222222222143,0.4144353899883585,0.2678571428571429,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0
0.18951895189518952,L49075,L,0.28260869565216495,0.23456790123456983,0.10244470314318976,0.6936813186813185,0.5968379446640316,0.0,0.0,0.0,0.0,0.0,0.0
0.18961896189618963,L49076,L,0.28260869565216495,0.22222222222222143,0.23632130384167638,0.43956043956043955,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0
0.18971897189718973,L49077,L,0.2717391304347814,0.20987654320987303,0.1455180442374855,0.5137362637362637,0.6126482213438734,0.0,0.0,0.0,0.0,0.0,0.0
0.18981898189818983,L49078,L,0.2717391304347814,0.22222222222222143,0.11874272409778819,0.6909340659340659,0.6205533596837944,0.0,0.0,0.0,0.0,0.0,0.0
0.18991899189918993,L49079,L,0.2717391304347814,0.22222222222222143,0.1280558789289873,0.4972527472527473,0.6284584980237153,0.0,0.0,0.0,0.0,0.0,0.0
0.19001900190019003,H31314,H,0.28260869565216495,0.23456790123456983,0.18917345750873116,0.44230769230769235,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0
0.19011901190119013,M16761,M,0.28260869565216495,0.23456790123456983,0.19615832363213048,0.4986263736263737,0.6561264822134387,0.0,0.0,0.0,0.0,0.0,0.0
0.19021902190219023,L49082,L,0.29347826086956275,0.23456790123456983,0.3061699650756694,0.34752747252747257,0.6679841897233201,0.0,0.0,0.0,0.0,0.0,0.0
0.19031903190319033,L49083,L,0.28260869565216495,0.23456790123456983,0.46565774155995354,0.228021978021978,0.6758893280632411,0.0,0.0,0.0,0.0,0.0,0.0
0.19041904190419043,M16764,M,0.29347826086956275,0.23456790123456983,0.23341094295692666,0.43681318681318687,0.683794466403162,0.0,0.0,0.0,0.0,0.0,0.0
0.19051905190519053,L49085,L,0.28260869565216495,0.23456790123456983,0.3020954598370198,0.34752747252747257,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
0.19061906190619063,L49086,L,0.28260869565216495,0.23456790123456983,0.1525029103608848,0.6675824175824175,0.7035573122529644,0.0,0.0,0.0,0.0,0.0,0.0
0.19071907190719073,L49087,L,0.28260869565216495,0.23456790123456983,0.19557625145518054,0.5302197802197801,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,0.0
0.19081908190819083,L49088,L,0.28260869565216495,0.23456790123456983,0.4708963911525029,0.22527472527472525,0.7193675889328063,0.0,0.0,0.0,0.0,0.0,0.0
0.19091909190919093,L49089,L,0.29347826086956275,0.24691358024691112,0.15541327124563453,0.5741758241758241,0.7272727272727272,0.0,0.0,0.0,0.0,0.0,0.0
0.19101910191019103,H31324,H,0.29347826086956275,0.24691358024691112,0.220605355064028,0.4532967032967033,0.7351778656126482,0.0,0.0,0.0,0.0,0.0,0.0
0.19111911191119113,M16771,M,0.30434782608695343,0.2592592592592595,0.08614668218859145,0.7335164835164835,0.7549407114624506,0.0,0.0,0.0,0.0,0.0,0.0
0.19121912191219123,M16772,M,0.29347826086956275,0.24691358024691112,0.26367869615832373,0.4271978021978022,0.7667984189723319,0.0,0.0,0.0,0.0,0.0,0.0
0.19131913191319133,M16773,M,0.29347826086956275,0.2592592592592595,0.18859138533178121,0.5,0.7786561264822134,0.0,0.0,0.0,0.0,0.0,0.0
0.19141914191419143,L49094,L,0.29347826086956275,0.24691358024691112,0.2764842840512224,0.3914835164835165,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0
0.19151915191519153,L49095,L,0.29347826086956275,0.24691358024691112,0.18859138533178121,0.4793956043956044,0.7984189723320158,0.0,0.0,0.0,0.0,0.0,0.0
0.19161916191619163,L49096,L,0.29347826086956275,0.24691358024691112,0.12747380675203734,0.6456043956043955,0.8063241106719367,0.0,0.0,0.0,0.0,0.0,0.0
0.19171917191719173,M16777,M,0.30434782608695343,0.2716049382716008,0.17171129220023285,0.5975274725274724,0.8142292490118577,0.0,0.0,0.0,0.0,0.0,0.0
0.19181918191819183,M16778,M,0.30434782608695343,0.2716049382716008,0.190919674039581,0.4972527472527473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19191919191919193,L49099,L,0.3152173913043441,0.2839506172839492,0.28521536670547154,0.3598901098901099,0.011857707509881422,0.0,0.0,0.0,0.0,0.0,0.0
0.19201920192019203,L49100,L,0.30434782608695343,0.2716049382716008,0.5779976717112923,0.18818681318681318,0.01976284584980237,0.0,0.0,0.0,0.0,0.0,0.0
0.19211921192119213,L49101,L,0.30434782608695343,0.2716049382716008,0.28928987194412115,0.3873626373626374,0.02766798418972332,0.0,0.0,0.0,0.0,0.0,0.0
0.19221922192219223,L49102,L,0.29347826086956275,0.2592592592592595,0.31897555296856817,0.31318681318681324,0.035573122529644265,0.0,0.0,0.0,0.0,0.0,0.0
0.19231923192319234,L49103,L,0.29347826086956275,0.24691358024691112,0.21012805587892902,0.41620879120879123,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
0.19241924192419244,L49104,L,0.28260869565216495,0.24691358024691112,0.10768335273573926,0.6442307692307693,0.05138339920948616,0.0,0.0,0.0,0.0,0.0,0.0
0.19251925192519254,L49105,L,0.28260869565216495,0.24691358024691112,0.21478463329452857,0.4656593406593407,0.05928853754940711,0.0,0.0,0.0,0.0,0.0,0.0
0.19261926192619264,L49106,L,0.29347826086956275,0.24691358024691112,0.2549476135040746,0.3708791208791209,0.06719367588932806,0.0,0.0,0.0,0.0,0.0,0.0
0.19271927192719274,H31341,H,0.29347826086956275,0.2592592592592595,0.08498253783469156,0.6043956043956044,0.07509881422924901,0.0,0.0,0.0,0.0,0.0,0.0
0.19281928192819284,L49108,L,0.29347826086956275,0.2592592592592595,0.2648428405122235,0.3585164835164835,0.09486166007905138,0.0,0.0,0.0,0.0,0.0,0.0
0.19291929192919294,M16789,M,0.29347826086956275,0.2592592592592595,0.18335273573923172,0.6469780219780219,0.10276679841897232,0.0,0.0,0.0,0.0,0.0,0.0
0.19301930193019304,M16790,M,0.30434782608695343,0.2716049382716008,0.23341094295692666,0.45604395604395603,0.11462450592885375,0.0,0.0,0.0,0.0,0.0,0.0
0.19311931193119314,M16791,M,0.3152173913043441,0.2839506172839492,0.4662398137369034,0.2458791208791209,0.12648221343873517,0.0,0.0,0.0,0.0,0.0,0.0
0.19321932193219324,M16792,M,0.30434782608695343,0.2839506172839492,0.30151338766006985,0.3502747252747253,0.13833992094861658,0.0,0.0,0.0,0.0,0.0,0.0
0.19331933193319334,L49113,L,0.30434782608695343,0.2839506172839492,0.27357392316647267,0.42994505494505497,0.15019762845849802,0.0,0.0,0.0,0.0,0.0,0.0
0.1934193419341934,L49114,L,0.30434782608695343,0.2716049382716008,0.3084982537834692,0.40521978021978017,0.15810276679841895,0.0,0.0,0.0,0.0,0.0,0.0
0.1935193519351935,M16795,M,0.30434782608695343,0.2716049382716008,0.1216530849825379,0.7046703296703296,0.1660079051383399,0.0,0.0,0.0,0.0,0.0,0.0
0.1936193619361936,M16796,M,0.30434782608695343,0.2839506172839492,0.5593713620488941,0.20054945054945056,0.17786561264822134,0.0,0.0,0.0,0.0,0.0,0.0
0.1937193719371937,L49117,L,0.3152173913043441,0.2839506172839492,0.14144353899883588,0.5302197802197801,0.18972332015810275,0.0,0.0,0.0,0.0,0.0,0.0
0.1938193819381938,L49118,L,0.30434782608695343,0.2716049382716008,0.2031431897555297,0.5082417582417581,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0
0.1939193919391939,M16799,M,0.30434782608695343,0.2716049382716008,0.07857974388824218,0.6881868131868131,0.20553359683794464,0.0,0.0,0.0,0.0,0.0,0.0
0.19401940194019401,L49120,L,0.30434782608695343,0.2716049382716008,0.23864959254947615,0.43681318681318687,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
0.19411941194119411,L49121,L,0.30434782608695343,0.2716049382716008,0.1495925494761351,0.7472527472527473,0.225296442687747,0.0,0.0,0.0,0.0,0.0,0.0
0.19421942194219421,L49122,L,0.30434782608695343,0.2839506172839492,0.16763678696158324,0.5302197802197801,0.23320158102766797,0.0,0.0,0.0,0.0,0.0,0.0
0.19431943194319432,L49123,L,0.30434782608695343,0.2839506172839492,0.31199068684516884,0.37225274725274726,0.24110671936758893,0.0,0.0,0.0,0.0,0.0,0.0
0.19441944194419442,L49124,L,0.30434782608695343,0.2962962962963047,0.36263096623981383,0.3228021978021978,0.24901185770750986,0.0,0.0,0.0,0.0,0.0,0.0
